"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","37,500","8","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","22.89","202203","23","43,250","8","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.38","202203","23","37,300","9","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","37,500","9","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","37,500","9","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","37,500","9","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","35,900","3","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","35,900","3","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.51","202203","23","35,600","2","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1487-1","1487","0001","(1487-1)","19.38","202203","23","37,300","8","2022","효령로 200","","직거래","-"
"서울특별시 서초구 서초동","1584-6","1584","0006","DK밸리뷰시티","25.92","202201","22","47,250","8","2019","반포대로14길 14","","중개거래","서울 마포구"
"서울특별시 서초구 서초동","1597-6","1597","0006","DK벨리뷰서초아파트","28.78","202209","19","56,760","18","2022","사임당로 34","","직거래","-"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.998","202201","11","19,500","4","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.998","202201","21","19,500","7","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.344","202201","27","20,500","4","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","23.456","202202","17","25,000","8","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","23.375","202203","31","25,000","3","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.406","202204","16","20,000","4","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.334","202204","23","20,000","7","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.344","202205","4","19,900","6","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","21.07","202206","13","26,000","3","2014","효령로77길 30","","직거래","-"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","23.456","202207","8","26,800","7","2014","효령로77길 30","20220804","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","23.456","202207","8","26,800","7","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.406","202207","30","19,000","3","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.998","202208","19","21,000","6","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","21.007","202208","19","20,900","3","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.334","202210","10","20,500","8","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.998","202211","5","21,500","8","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","20.334","202211","24","21,000","3","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1337-3","1337","0003","urbanplace","21.007","202212","7","20,500","4","2014","효령로77길 30","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1455-9","1455","0009","경남아너스빌","137.078","202205","16","226,000","6","2005","남부순환로323길 56-18","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1615-10","1615","0010","극동스타클래스2","72.5","202202","12","138,000","5","2006","효령로67길 35","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1471-3","1471","0003","다솔","83.4","202210","4","86,000","3","2004","반포대로3길 49","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","48.2","202201","15","57,000","12","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","49.92","202202","24","60,000","8","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","49.79","202203","9","61,000","13","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","42.21","202204","3","52,000","14","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","33.54","202206","7","37,500","11","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","45.1","202206","9","60,000","13","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","49.92","202209","2","56,000","8","2003","서초중앙로22길 25","20221104","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","49.92","202209","2","56,000","8","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-14","1445","0014","더샵서초","30.39","202201","4","53,000","27","2006","서초중앙로2길 21","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-14","1445","0014","더샵서초","152.99","202205","24","220,000","8","2006","서초중앙로2길 21","","직거래","-"
"서울특별시 서초구 서초동","1445-14","1445","0014","더샵서초","212.28","202212","14","269,000","25","2006","서초중앙로2길 21","","직거래","-"
"서울특별시 서초구 서초동","1542-1","1542","0001","동일하이빌","100.39","202204","6","181,000","11","2006","서초대로 240","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1588-5","1588","0005","디아레나서초","29.08","202201","19","43,500","9","2020","효령로53길 24","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1588-5","1588","0005","디아레나서초","29.68","202205","7","49,900","12","2020","효령로53길 24","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1588-5","1588","0005","디아레나서초","27.92","202207","4","54,300","12","2020","효령로53길 24","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1492-1","1492","0001","라파엘로","153.82","202202","12","162,000","5","2004","명달로15길 11","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","84.93","202204","2","310,000","15","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","84.94","202205","2","320,000","6","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","84.94","202205","20","304,000","22","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","114.94","202206","17","405,000","20","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","84.94","202211","24","260,000","29","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1642-34","1642","0034","래미안서초7차","148.08","202202","18","240,000","8","2006","사임당로17길 80","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1642-34","1642","0034","래미안서초7차","148.08","202210","8","205,000","11","2006","사임당로17길 80","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1301-6","1301","0006","래미안서초스위트","95.8079","202203","18","267,000","24","2009","서운로 221","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1301-6","1301","0006","래미안서초스위트","59.9958","202205","10","210,000","28","2009","서운로 221","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1754","1754","0000","래미안서초에스티지S","84.17","202201","14","290,000","29","2018","서운로 104","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.255","202203","3","52,000","14","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.255","202203","7","46,500","4","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.254","202203","26","45,500","6","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","49.745","202204","5","53,000","10","2003","서초중앙로 26","","직거래","-"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","44.447","202204","20","49,000","4","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","36.838","202204","27","40,800","10","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.255","202205","16","49,800","11","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","43.625","202205","19","42,200","15","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","36.599","202212","8","39,000","5","2003","서초중앙로 26","20221209","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","36.599","202212","8","39,000","5","2003","서초중앙로 26","","중개거래","서울 서초구"
